title_length,desc_length,num_words,num_links,contains_telegram,suspicious_keyword_count,emoji_count,prize_amount,unrealistic_prize_flag,organizer_account_age,organizer_past_events,posting_frequency_24h,duplicate_similarity_score,external_link_domain_score,label
22,237,46,1,0,4,4,7364.37299838392,0,188,0,4,0.5196849181710232,0.12822703440659963,1
30,74,92,2,1,3,3,8993.27968921465,0,64,3,1,0.5660003510588396,0.5382508148144636,1
31,155,81,4,1,4,0,62448.68860063551,0,181,0,4,0.6776479126640906,0.09327502176864653,1
24,129,78,2,1,4,1,46036.91491793922,0,18,0,3,0.7950656868630541,0.6247507824966053,1
23,100,26,0,1,2,1,6623.531305195713,0,5,0,0,0.5894779549062539,0.3271853977396615,1
22,70,71,2,0,2,5,54049.50171840815,0,13,1,2,0.828514514165289,0.175112590919848,1
32,53,66,0,1,1,5,41645.62474025978,0,7,0,3,0.12691027570445373,0.3229046597305002,1
10,224,93,5,1,0,4,47504.289998791566,0,20,3,3,0.5190624216269994,0.6280748863199218,1
23,105,39,1,0,2,1,53286.7811052517,0,20,2,2,0.5437012669227412,0.03458300284806093,1
39,156,42,0,1,0,3,61245.118227617066,0,16,1,2,0.18555597880301436,0.36230271625457916,1
32,179,50,3,1,1,5,19384.891658813503,0,178,1,6,0.1861773084631203,0.18136649224970725,1
26,268,37,2,1,5,2,20753.43516186137,0,22,2,0,0.3415280130398579,0.22021812024799822,1
15,291,41,1,1,4,0,32185.38557717858,0,4,4,6,0.44902226905546994,0.04421726652343221,1
32,145,79,1,0,3,2,15010.793580146266,0,7,1,5,0.7869975436470045,0.3182177567706592,1
27,268,40,0,0,4,3,13972.83979562994,0,62,1,6,0.8876222676419794,0.3244418265221273,1
25,175,82,0,1,4,4,16110.868026471324,0,20,1,1,0.8520568302397526,0.4637579539085609,1
12,273,21,2,1,1,3,61573.804895081856,0,28,1,5,0.6081424642721773,0.4907034469602064,1
30,215,90,3,0,0,4,63532.655144597724,0,10,0,6,0.8547933475268887,0.3636022355342812,1
21,95,80,5,1,4,3,79392.74263780432,1,11,0,1,0.6515363001358045,0.13608919778050282,1
24,227,96,1,1,6,4,39382.29295556665,0,17,2,3,0.23964609173190984,0.3726925699015299,1
29,169,96,4,1,2,2,65706.8893049921,0,58,1,2,0.36887087474383995,0.0014625245378597107,1
35,187,47,4,1,2,3,9940.600891769922,0,4,1,3,0.340574185850838,0.5664282681634745,1
31,262,20,3,1,5,0,5021.690116279882,0,2,0,1,0.22358396458367913,0.01938569299032893,1
11,177,98,3,1,4,0,65142.929792792536,0,21,0,0,0.5602816121804624,0.05150177494722219,1
33,127,12,2,0,4,3,9370.359760346524,0,29,2,0,0.7365040831443386,0.30531796479891266,1
20,88,91,0,1,1,4,58547.30891846455,0,15,1,3,0.8096991154832465,0.6810518305751663,1
34,247,76,0,1,6,1,75288.47019811622,1,2,1,3,0.8212772507325907,0.47957191191801535,1
35,240,25,1,1,4,0,41850.03960465983,0,1,4,2,0.7856215370165891,0.7739288161775205,1
35,115,70,2,1,0,2,36276.63428845228,0,3,0,2,0.8734514497302585,0.033351621507503815,1
31,223,12,5,0,2,4,21054.087296834816,0,7,1,4,0.8156229025449713,0.15072425110968501,1
14,131,90,4,1,2,3,54596.159788089266,0,79,0,2,0.6521317303965157,0.5425618943398659,1
21,109,91,0,0,4,3,8498.524910536435,0,175,1,3,0.42003454317413336,0.06089128556674672,1
31,209,60,3,1,3,2,52903.67674102678,0,53,1,6,0.2990874162301899,0.15792291315130244,1
36,107,69,0,1,0,4,67698.04182357388,0,3,0,3,0.25817654498520315,0.19351875863311854,1
19,226,22,1,1,1,5,23065.58426781243,0,73,4,6,0.7385468923918221,0.2403828779989989,1
17,139,64,5,1,4,0,17592.285987104573,0,10,1,2,0.6518458806187224,0.6226837026211416,1
18,220,84,5,0,6,4,18755.020617742182,0,11,0,3,0.7269971107101242,0.4363741799652165,1
13,107,52,1,1,5,5,30036.58267068636,0,3,3,2,0.5183165657350044,0.7836096703891864,1
24,196,62,3,1,6,4,37957.38905361129,0,14,1,6,0.7601666845829965,0.6068471723427679,1
14,209,17,0,1,0,3,13907.079132184073,0,0,4,3,0.6670180566023283,0.19279796709314684,1
18,219,80,4,0,5,5,23256.852105387825,0,1,0,6,0.3215617118427723,0.25050370986497067,1
38,71,52,1,1,1,4,52172.83283873922,0,7,3,0,0.7769068564891846,0.24712527783571459,1
12,52,33,2,0,1,5,70690.2120858147,1,101,0,5,0.27429057598947776,0.6516876772033169,1
40,225,100,1,1,0,3,46699.428637659905,0,2,0,2,0.6415070564219753,0.2998902987134173,1
29,192,20,2,0,1,0,57334.4955363107,0,21,1,6,0.7900420118674825,0.36888932726194407,1
12,235,96,4,0,5,5,60354.9019686448,0,29,1,2,0.8063664521523397,0.7729775913509404,1
27,99,44,3,1,6,2,79101.81916355182,1,13,2,2,0.526382929975582,0.3178651569591556,1
27,159,21,1,1,5,4,21988.83367780435,0,22,0,2,0.3736763683303468,0.09788623880948039,1
19,134,85,0,0,0,3,54641.549363297134,0,8,3,5,0.40465514538117686,0.21755116846444703,1
12,230,51,1,0,2,3,65458.398665742716,0,9,2,0,0.45987998321609863,0.6674186780455942,1
20,276,69,0,0,5,5,78169.8358282317,1,185,0,0,0.5603313773682161,0.017552435347497442,1
24,147,17,1,1,4,4,19674.50948974586,0,23,1,4,0.49574480745405974,0.5282848659937176,1
32,149,30,3,1,3,4,66637.34431435223,0,54,1,3,0.779192385794959,0.45619960391820696,1
40,188,51,4,1,5,5,13805.042921287273,0,15,3,0,0.7611867538163992,0.4642853396763943,1
37,150,69,1,1,6,1,40349.78366421681,0,18,0,5,0.5373525164035718,0.36549099760258374,1
28,63,78,1,1,0,2,4455.299356668659,0,24,1,2,0.4332026767302487,0.5770943710825833,1
13,185,97,3,1,6,0,71562.1455364468,1,43,0,5,0.5072824100464249,0.4860975282003815,1
18,186,50,2,1,1,3,20933.490161100588,0,24,1,2,0.26008507939276326,0.15851090499668025,1
15,261,52,1,1,2,1,69526.85761805325,0,7,1,2,0.5646606387412522,0.4673762204527661,1
40,93,70,1,0,1,4,54997.21891534094,0,124,2,2,0.6703054971623645,0.14928294764205075,1
36,177,82,0,0,2,1,46731.62161384136,0,28,1,2,0.4604803311192462,0.161114213618598,1
36,170,26,0,1,3,4,54948.50657144348,0,9,0,6,0.4473694573896721,0.16952327406942969,1
34,93,92,3,1,1,4,5960.490123650746,0,3,1,0,0.7430121119679456,0.27624612495465456,1
26,192,25,0,1,2,1,73123.81898711057,1,100,0,2,0.6120925278729881,0.33005395026456763,1
38,186,42,4,1,4,5,70365.83528839906,1,109,1,1,0.595188223023477,0.1470834032510173,1
38,294,89,2,0,6,0,28425.24064137439,0,23,1,5,0.4115235442033037,0.09101355077458534,1
16,160,53,3,1,6,0,66644.15569180727,0,5,0,1,0.678712372335071,0.04650947211715226,1
17,51,54,0,0,3,0,12541.135447647051,0,45,0,5,0.5126035501081008,0.14691108051228371,1
26,243,88,0,1,3,2,25980.563136616158,0,5,0,3,0.11150915840671034,0.20509995991757185,1
18,272,84,1,1,3,5,10025.688883266983,0,10,1,4,0.619732687179221,0.5683586115036905,1
36,191,35,3,0,3,5,3463.4608621009606,0,26,0,6,0.8305567600307129,0.485140034415343,1
13,197,41,2,0,4,1,56033.03285732409,0,6,0,0,0.6074988791853771,0.7347711331378495,1
30,206,73,1,1,5,4,13863.556871493629,0,82,0,5,0.7934878996906005,0.6241394697401295,1
22,208,77,4,0,4,0,66521.75334436393,0,11,1,3,0.4423243767923145,0.7361771002184081,1
16,190,59,3,1,0,3,14373.918279414858,0,15,0,5,0.6954580464136134,0.018673927959709503,1
32,142,77,0,0,0,2,59985.36097037279,0,25,0,2,0.7152943486542718,0.6114336805749769,1
23,199,19,1,0,1,4,66939.34971404895,0,48,0,1,0.11654697718053564,0.015078956169068248,1
21,158,40,3,0,3,2,28772.264893666867,0,11,0,0,0.8583215513469581,0.15773645854026574,1
31,129,62,2,0,3,0,26893.74161743537,0,106,0,3,0.35199946697318296,0.44702289964837466,1
13,59,88,1,1,4,1,24231.539489035807,0,11,0,3,0.6901142660995709,0.4751614355193666,1
25,134,22,1,1,5,1,35330.62232833753,0,21,1,5,0.5226396524871837,0.2977677015253304,1
29,277,68,5,1,1,0,5982.870054229692,0,17,1,0,0.23213037119681385,0.595441970351194,1
30,62,93,1,0,6,0,39820.56626493417,0,4,0,1,0.4281666388996199,0.13307607187706802,1
16,95,27,1,0,3,0,41395.99712044463,0,1,0,6,0.43611467413623894,0.7009636932848038,1
39,133,65,2,0,0,5,25422.379405815445,0,12,0,0,0.7889388527684387,0.6571208200648331,1
22,175,35,1,1,0,5,39174.72944327568,0,17,4,3,0.27336312443227273,0.3858761915313844,1
22,164,24,1,1,0,3,18651.498230720943,0,21,0,0,0.7736123225442935,0.42894290309653066,1
17,97,29,1,1,2,4,52394.578761525154,0,13,1,2,0.18317752490475586,0.3003160924719151,1
28,207,79,3,1,3,3,37580.89611985842,0,72,0,1,0.41671326654661084,0.428950557277649,1
20,60,18,4,0,6,1,61724.456113862136,0,195,1,2,0.3244716418542701,0.05588822679158163,1
13,218,48,2,1,1,4,28901.896087232933,0,27,0,0,0.29015494562059724,0.08346076526337241,1
32,226,92,1,1,5,0,35206.08298625653,0,0,0,6,0.4856367053331198,0.46331322027974947,1
29,132,66,4,1,2,2,29439.58955021187,0,113,1,2,0.8459101057033065,0.5566148398406517,1
17,157,23,5,0,6,1,10635.955654312735,0,6,1,0,0.6519443983956368,0.1297752914540265,1
24,70,51,0,0,5,4,36139.33199064281,0,8,1,6,0.10390306402776182,0.5367737974298907,1
24,279,32,1,1,5,4,7375.637043947083,0,23,1,1,0.10021505761197394,0.06581014895712496,1
40,126,64,1,1,4,2,24522.47019656151,0,22,1,6,0.759729983834986,0.008363804934093989,1
35,134,96,3,1,4,2,31946.896470588046,0,12,0,0,0.8529719839631322,0.5647409132577988,1
30,207,83,0,0,3,2,76705.22075251707,1,10,0,2,0.5002345238831796,0.350624196315487,1
22,174,70,2,0,4,2,10041.381109222602,0,110,0,3,0.23940684053354952,0.2458164072885262,1
16,221,85,2,1,4,5,43872.90240535178,0,25,4,2,0.6478269604416236,0.0925394852800602,1
33,286,68,3,1,2,0,72666.14749349406,1,6,1,0,0.49685852538814895,0.003380598424984216,1
30,275,21,2,0,1,5,36570.31303633727,0,29,1,2,0.7236111416989277,0.619848920442414,1
26,277,50,3,0,2,2,36054.24467683108,0,19,1,3,0.2510710223210665,0.5962454303592797,1
12,268,32,2,1,0,4,21428.443319142847,0,187,1,5,0.5345598763190051,0.4521406718859167,1
14,248,75,0,1,5,2,20422.100673781013,0,8,1,3,0.4011737369337266,0.04850595734365468,1
40,77,20,1,0,5,5,13017.869493317367,0,10,3,3,0.3590474351388455,0.7287205837016801,1
21,168,70,3,1,3,3,8725.11295111703,0,9,0,5,0.5796694952578936,0.2564024229282805,1
12,235,72,1,1,2,5,51091.82245324041,0,72,1,3,0.8751056029327151,0.02285308773733199,1
20,119,38,1,0,3,5,46995.70106904053,0,17,3,4,0.46448945396358265,0.01238824136900405,1
28,87,78,0,0,3,2,12911.010489059332,0,24,1,2,0.14612479363087544,0.6926821090892606,1
13,92,79,0,1,6,1,63382.41920846662,0,8,0,1,0.23597853175775793,0.33544871847922275,1
17,146,11,2,1,6,2,77506.24414995337,1,19,1,6,0.13134409502618744,0.4383016794653431,1
12,193,60,0,1,2,5,51108.56704197623,0,26,1,2,0.8197040188046361,0.6708294850633791,1
28,64,48,3,0,5,2,43147.30556909162,0,137,1,0,0.8006760291351243,0.16243285302390842,1
40,152,29,3,0,5,4,3005.994212780126,0,23,0,6,0.7971921125464282,0.538587714831467,1
38,263,80,2,1,1,0,74501.9126930666,1,71,1,2,0.10935247273357637,0.055461011645321495,1
37,127,54,0,0,0,1,44843.02678116503,0,10,0,2,0.6403240141562045,0.1028474015994778,1
36,257,47,1,1,1,1,6748.479119367521,0,23,1,4,0.2244540550904785,0.2743505100345859,1
26,149,40,3,1,3,1,58313.37117487399,0,14,1,6,0.5069006053313665,0.7802425486319492,1
22,127,58,1,0,6,1,68224.42402867286,0,7,1,0,0.6661521819240832,0.07642074748347315,1
31,180,80,4,0,0,2,69194.04726711246,0,8,1,2,0.24844853698642608,0.30816471482745755,1
21,76,15,4,0,0,3,19899.98669674878,0,7,1,5,0.4858549944868441,0.4471754699496934,1
34,148,89,2,1,5,1,67005.61941699406,0,80,3,6,0.2825714779521923,0.14944226381362366,1
15,224,65,5,0,2,3,17659.67236349399,0,16,1,0,0.2121816140811324,0.5214895406527303,1
15,197,36,4,1,5,2,68207.50594153658,0,62,0,1,0.1543750766654656,0.5609178712305275,1
26,291,39,1,1,1,1,27687.792539737882,0,19,0,3,0.4261343337807983,0.7264134009208274,1
29,266,41,1,1,2,1,10917.064362064817,0,4,1,2,0.4201626198604754,0.4275960034841838,1
24,146,16,2,1,3,5,46664.835175263324,0,49,0,6,0.8366957289546098,0.08291300901989423,1
23,101,64,2,1,5,4,25985.32033558362,0,10,1,2,0.8684746269543477,0.10203488896855926,1
18,300,79,3,1,2,0,70355.58899739431,1,100,0,5,0.5897306902967324,0.5180435440737141,1
13,262,86,3,1,1,2,43917.90281507594,0,43,1,3,0.5797715722600018,0.21005634070785187,1
37,124,53,3,1,1,2,49051.03228985321,0,6,2,1,0.14579744936223513,0.27093673843260657,1
33,282,91,5,0,6,4,12605.785782679768,0,8,1,1,0.8607288681082652,0.5651357591035626,1
37,94,89,1,0,2,2,25581.47506167537,0,122,0,4,0.10659595661179709,0.005579607476764581,1
36,122,91,5,0,4,3,77933.29502153676,1,7,1,6,0.6603276768670558,0.16897831601235166,1
17,249,84,0,0,6,3,30508.059120039627,0,3,1,0,0.6206371683750344,0.7877757502703514,1
34,242,96,0,1,4,2,3386.281157829462,0,176,1,2,0.3485590778744526,0.10361405764133887,1
24,84,74,1,1,3,2,72667.61947691403,1,8,1,5,0.6383769377541642,0.2420406488948603,1
22,235,61,0,0,1,3,65599.09685109335,0,1,1,0,0.5030368899685876,0.45037625641900025,1
36,184,84,1,1,1,1,56704.096691362574,0,8,4,5,0.2387370451195444,0.5850477087734919,1
35,159,70,1,1,1,1,13344.158719911962,0,1,1,0,0.8055813019395661,0.2586484534630222,1
15,285,23,2,1,0,4,48256.92686695457,0,27,0,3,0.14756084754997706,0.05304159629872443,1
15,166,85,3,0,6,3,5177.736892971643,0,90,0,5,0.4781657191964193,0.29741770785491783,1
17,216,83,2,1,3,3,34572.51368031111,0,16,1,3,0.731453126172283,0.19660569033273065,1
26,256,13,1,1,2,5,34120.57792830674,0,0,2,0,0.7940798940678533,0.743349351904425,1
18,59,81,5,0,5,4,55217.44972603038,0,10,1,5,0.4018598304090296,0.5793940912010536,1
17,184,89,3,1,3,2,52196.0023436853,0,11,1,4,0.7803524030219475,0.10145698973655022,1
20,237,22,1,1,4,3,4795.628735892609,0,126,1,3,0.4995411564139789,0.3449736520564628,1
40,221,46,1,1,4,0,8424.582848469061,0,29,0,3,0.7270115388293803,0.6260289132146775,1
28,78,69,0,0,3,0,48097.79826542769,0,28,1,5,0.8724923927779216,0.1527920181851784,1
35,231,20,4,0,1,3,60559.42749364538,0,179,2,2,0.6183885846616599,0.006105935858411904,1
29,215,36,1,1,2,1,11062.569128980715,0,70,1,1,0.7268282382028102,0.7711165917501263,1
21,59,42,5,0,0,5,27321.164019142267,0,2,1,3,0.8051516495616663,0.47433282222613704,1
40,130,16,4,1,0,2,32742.799982374647,0,17,0,6,0.5403177899382579,0.29333116348674493,1
24,116,89,5,1,0,5,6825.370346920921,0,30,3,1,0.17566072064779928,0.5829266439571281,1
13,123,99,3,1,4,0,24384.18049153119,0,20,0,5,0.6220565025877032,0.25406279554557404,1
25,143,16,5,0,3,4,68937.52720527715,0,3,1,0,0.6353811961938015,0.72170446175138,1
29,93,10,0,1,4,3,49724.332863214346,0,21,0,3,0.8572922176108739,0.562247756102177,1
34,261,31,1,1,6,4,11286.77240563962,0,30,0,2,0.7280730459237211,0.7676153108114685,1
35,140,75,3,1,6,2,42689.56088957869,0,25,0,3,0.8305314682398597,0.06912802058258093,1
26,290,37,0,0,2,1,17199.286831755315,0,11,0,3,0.8367876528798671,0.26829888018870934,1
19,136,94,0,0,3,1,61202.48619923261,0,12,0,4,0.6602602668207573,0.2856612585568696,1
12,266,95,1,1,4,1,66699.84630423062,0,5,1,1,0.3733047099937661,0.4932212751939435,1
10,107,22,3,1,1,2,42620.80096733406,0,29,4,4,0.6512738033610116,0.5108101795478498,1
10,148,95,1,0,6,2,28435.11483386747,0,7,0,6,0.34269332488411264,0.6426048901292876,1
38,62,58,4,1,0,3,14708.132720575939,0,16,1,3,0.12734120172691218,0.08549467519276428,1
22,113,25,1,1,4,5,57094.687686329344,0,24,1,5,0.4778758114327649,0.16483744385301569,1
32,60,25,1,1,5,1,21381.193830439835,0,15,1,1,0.873585308421697,0.08567050109583474,1
36,127,69,1,0,6,5,57400.99413279452,0,30,0,0,0.4880972030821238,0.23419437532601425,1
33,113,41,3,1,3,1,62677.31830136525,0,4,1,5,0.28172784680769164,0.23578832123729876,1
20,190,76,5,0,1,1,60754.85188623149,0,2,1,5,0.7720247256142889,0.2894322801759924,1
28,130,79,0,1,4,4,44910.24077430131,0,34,0,2,0.8416748505110521,0.3014664551638325,1
13,56,20,4,0,1,1,11810.672763243294,0,28,0,3,0.488044643971927,0.5543437787344436,1
19,159,73,2,1,4,3,74510.05127514743,1,7,1,6,0.6159218461560149,0.20189579015214068,1
12,286,72,1,1,6,5,70417.34770648289,1,25,1,2,0.8789176522242516,0.1310265175688504,1
26,296,47,5,0,6,3,75258.70734820022,1,130,0,0,0.7959805072333579,0.06806105645780676,1
37,277,58,0,1,4,1,24425.043385820423,0,18,4,6,0.7864369681909266,0.5235443596945853,1
39,271,55,5,1,4,0,61085.94548255291,0,78,0,0,0.8479060506992894,0.28665277468081257,1
37,74,56,5,1,2,2,52484.65757743613,0,3,4,6,0.6403930840898637,0.5659390426242183,1
35,241,53,5,1,5,5,29291.468610080436,0,12,2,6,0.7273105967577315,0.1428967872680545,1
32,91,44,3,0,3,1,25372.94777744174,0,7,4,2,0.7251484870367538,0.10484518880671861,1
36,167,48,0,1,1,0,77898.29345871956,1,10,0,2,0.8600984930371369,0.49677109124769464,1
22,113,93,1,0,5,2,63215.327214986,0,30,0,5,0.8600569066613144,0.2759284285315048,1
24,122,79,5,1,5,3,61530.937798976265,0,28,0,0,0.8305044106540068,0.2780918622990943,1
35,78,10,1,1,3,2,7642.016173454848,0,28,1,6,0.8623255527025904,0.1332030532208977,1
32,236,76,1,1,5,2,48789.423273673725,0,29,1,2,0.7624354267899403,0.5089868736132385,1
33,264,76,4,1,0,4,6377.304188679889,0,25,1,5,0.437546822902657,0.7122087211028088,1
30,166,12,0,0,3,3,43749.19426476155,0,16,1,0,0.3330839165177564,0.08625590509033967,1
20,71,33,4,0,3,0,54143.06516476203,0,25,0,4,0.707607448298457,0.2377326935706383,1
32,265,13,2,0,3,5,44667.12598791113,0,5,1,1,0.7047226486636394,0.3574138333993748,1
20,224,59,1,1,4,5,6135.280255914071,0,40,1,2,0.7907615647665336,0.5098178338961779,1
38,268,32,5,1,6,5,4202.030890666886,0,20,1,0,0.7045976956966631,0.20780074190599246,1
40,173,43,5,0,4,4,41527.75394380024,0,117,0,5,0.45822276204235574,0.031858051613906334,1
13,267,28,0,0,4,1,38562.00132028755,0,26,1,1,0.7187226893589511,0.5504167164436626,1
10,214,68,3,1,1,3,48331.889598612346,0,3,0,4,0.5480327550194736,0.4431698219859976,1
24,106,23,1,0,2,1,15677.461304132277,0,447,5,2,0.12046360791417815,0.7477218214899887,0
22,285,63,2,0,1,5,17858.03617629795,0,25,10,2,0.015549478806675721,0.9229274084248759,0
36,180,64,2,0,0,2,2556.3875878149584,0,24,1,0,0.13929225588294747,0.33628121730812754,0
17,111,89,0,1,0,2,39217.238452250385,0,558,4,0,0.39042823441276175,0.41801213543040183,0
13,219,57,3,0,2,4,46169.475947668616,0,338,2,1,0.6851781897793372,0.5370133685073086,0
23,83,86,0,1,2,3,21828.417044483056,0,267,2,2,0.10135924302374906,0.4659768788506839,0
31,275,74,2,0,0,4,41480.25615152998,0,15,1,2,0.28904468993377985,0.2992378974282967,0
10,84,71,0,0,0,4,56749.78480564787,0,17,6,2,0.17318921993588254,0.3539659927483456,0
25,151,49,4,0,0,3,32401.75818350693,0,514,7,4,0.12972546555023223,0.24341319084095597,0
39,283,80,2,0,1,4,44045.81489461655,0,506,2,2,0.13035605735745712,0.48132936779546726,0
16,70,21,0,0,3,5,34635.53260064674,0,0,4,3,0.5803247996179647,0.2733848822156798,0
28,55,67,2,0,0,1,56166.024201622684,0,445,4,2,0.19250958073104202,0.5190235239086208,0
14,135,81,1,0,1,3,3788.153789059781,0,165,5,1,0.21738794799254527,0.6976452871003187,0
16,152,24,1,0,2,1,51982.72207023898,0,275,1,1,0.5105687407083142,0.8922767740949891,0
35,145,74,0,0,0,2,40462.64254064052,0,5,2,0,0.10956594825196149,0.87876591355198,0
25,286,69,0,0,1,2,52795.32172576059,0,43,0,2,0.40001584807968904,0.8885252602327978,0
31,186,67,4,1,3,4,29554.503964139225,0,297,0,4,0.5711684213873819,0.6657622730406616,0
10,59,21,2,0,3,2,38589.77977114971,0,490,1,0,0.36356709764858164,0.6414223237248247,0
25,298,34,3,1,0,0,39087.3531475424,0,231,7,1,0.47991329242900715,0.3207834315020488,0
37,150,26,0,0,1,4,53098.893590285654,0,357,1,0,0.29379481612896147,0.4603182152151016,0
32,149,41,0,0,0,3,50430.187390683655,0,22,2,3,0.19567860719224625,0.5845930524138019,0
30,210,91,1,0,1,2,16947.976357616462,0,329,6,1,0.3099433608727824,0.7041580696463167,0
16,145,50,0,0,2,2,23707.556079226782,0,77,4,0,0.12390612565716137,0.6286603081670885,0
40,79,14,2,0,1,1,19861.90136607427,0,330,1,3,0.4264379708501673,0.38328395771079593,0
15,140,16,1,0,0,3,33303.580097162834,0,70,8,0,0.6706736869288694,0.8808500865451763,0
25,81,98,2,0,1,1,47820.868880836075,0,219,0,2,0.10096552519062407,0.6108135607929561,0
34,95,47,2,0,0,5,43091.7413794108,0,397,0,2,0.259413663613337,0.93080499097201,0
27,257,79,0,1,0,2,22795.37480181097,0,157,1,3,0.2782710652861356,0.8298857575853001,0
32,65,67,0,1,0,2,34536.60347061989,0,492,5,2,0.3373711182836197,0.42572073611584016,0
14,255,17,0,1,1,1,25142.922234918962,0,88,1,2,0.6364356819835657,0.49759133091394037,0
29,215,54,1,1,1,3,15612.319365190548,0,277,2,2,0.64167424793237,0.7488199343227449,0
22,177,56,0,1,0,2,34352.187106838544,0,124,10,1,0.35052558796620353,0.5803933843364465,0
30,249,77,2,1,0,0,47344.37635776279,0,32,7,1,0.37964498275529884,0.8361879228074893,0
11,168,31,2,0,0,0,7772.829009203679,0,597,6,1,0.22395724061437977,0.6443042431593252,0
22,87,84,1,0,1,0,28821.64037995516,0,29,1,1,0.18712096481493568,0.5586425787577872,0
24,198,77,0,0,2,2,19663.989762464633,0,97,0,3,0.11416211612113664,0.8972002861201563,0
15,218,72,1,0,0,2,43180.88061770317,0,90,1,2,0.00036233409843609013,0.4626894371847008,0
34,123,51,3,0,1,5,11407.752580536011,0,7,2,0,0.17941701974738378,0.5133578882589714,0
30,292,18,0,1,0,2,23228.903869862454,0,178,1,1,0.5461048121548718,0.4777365648483705,0
11,230,20,1,0,1,0,56775.48452407865,0,556,0,1,0.6445540695909667,0.9281510639690123,0
22,223,66,1,0,0,1,40005.535606662954,0,12,1,2,0.0022525250992214917,0.617994685341406,0
17,287,54,1,0,0,3,55073.826838420275,0,79,1,0,0.3824078841946268,0.36705332394036877,0
17,177,63,2,0,1,2,58273.748549220756,0,362,9,1,0.21781251716180325,0.8189292720966836,0
25,57,93,2,0,0,4,19649.288208024576,0,337,4,2,0.37564347932409625,0.6764109840892802,0
26,113,53,2,1,2,1,56942.13739930781,0,27,6,3,0.1673533350853086,0.86468645156559,0
35,269,41,1,0,0,5,11273.356251914953,0,95,3,2,0.05825149541018058,0.234702567094435,0
16,260,60,2,0,1,1,53049.768729462114,0,23,4,1,0.5760461335220691,0.44336302540681094,0
24,289,50,0,0,0,1,30300.779694572808,0,10,4,4,0.160862552737587,0.43080062279420656,0
23,251,87,1,0,0,4,46889.9296219092,0,591,7,1,0.44018236582000014,0.8825217443786686,0
28,104,83,0,0,0,3,57344.45637915689,0,313,0,2,0.10516969905285883,0.6058693098502057,0
40,136,55,0,0,0,3,12557.535108382643,0,206,2,4,0.3255316526371373,0.842336606349896,0
29,52,91,4,0,3,2,28329.560791709617,0,14,9,3,0.2889244673294831,0.3168972266864346,0
30,120,83,1,0,1,1,57047.70414376872,0,26,9,1,0.06329629672610508,0.7988846551481468,0
17,103,62,1,0,2,2,34525.73219113311,0,416,3,1,0.12866498855789882,0.8033577639595396,0
14,150,19,1,0,1,2,14792.846812105563,0,208,8,1,0.5688066267372188,0.39250271304844875,0
12,191,54,0,0,0,0,10195.900491237153,0,311,6,2,0.4657885847514492,0.869590937693726,0
24,51,18,1,0,0,1,23815.386344744882,0,138,0,1,0.20295763753798424,0.2939076064104744,0
38,116,97,0,0,0,3,8775.641011025957,0,85,5,3,0.38688528272330736,0.9079304654919177,0
23,105,84,1,0,0,0,3118.3257366330486,0,16,0,2,0.286254220223105,0.5035654677413648,0
27,100,50,0,0,1,5,28921.416607769144,0,4,6,2,0.19228562259374238,0.25091157174657347,0
33,86,56,2,0,1,4,20950.059702311297,0,24,3,3,0.32841277883857245,0.24151356876257551,0
36,60,29,0,0,0,2,33434.50420657485,0,427,5,1,0.12471105872200879,0.41978616620955606,0
28,100,19,1,0,1,5,38110.5775747945,0,123,3,4,0.1380719353182522,0.8610806773984803,0
30,251,57,2,1,0,5,5015.549842372843,0,79,1,1,0.6842431703186873,0.390216516803295,0
19,84,70,0,0,2,2,19428.572819255434,0,253,6,2,0.3175343648594466,0.9970956461200727,0
19,90,54,1,0,1,1,38317.250054072705,0,30,1,2,0.03568262352678553,0.4120070341772649,0
33,275,76,2,0,0,1,3376.4466437549067,0,142,1,0,0.6791053531399203,0.5200053526676486,0
37,299,39,1,0,0,5,23118.993073900943,0,369,0,0,0.045242302600687935,0.8663812888863509,0
14,283,89,1,0,0,1,16272.194054440577,0,478,2,2,0.27140682779376574,0.8749840433098378,0
20,206,23,1,0,1,1,51198.25123882591,0,12,3,3,0.4044849913312717,0.4189098882340163,0
29,128,98,2,1,2,3,24291.415226239675,0,0,9,2,0.33918867732503616,0.39378545933361353,0
11,85,92,4,0,0,5,32663.35864091726,0,94,5,1,0.4464825356013808,0.47998292371372,0
22,109,61,1,0,0,0,57988.021689537054,0,134,0,0,0.11442402066371421,0.5259188063674727,0
39,72,47,0,0,0,5,48035.934579031775,0,437,8,1,0.14618059386130944,0.46738479944832517,0
39,62,50,2,0,1,1,47485.42946771976,0,73,0,3,0.43007241108027744,0.807890875131982,0
38,199,11,0,0,0,2,48463.58186125087,0,499,0,2,0.33798015090904165,0.2984441541545206,0
19,55,18,1,0,0,3,39059.1413895454,0,7,2,1,0.01181678744459731,0.9219435603341926,0
23,133,92,0,0,1,5,43654.71470230486,0,25,1,4,0.3292905436985998,0.4018729908138458,0
31,145,52,3,0,1,0,44203.34344383558,0,13,0,0,0.004871934166616576,0.5521006096634639,0
39,143,100,1,0,0,4,14932.558792724687,0,287,9,2,0.5048422358597877,0.8540229460668818,0
15,146,68,1,0,1,0,8939.569500639518,0,114,3,2,0.43288845832103195,0.21998839952311242,0
26,134,98,0,0,2,3,24937.25380869065,0,367,6,2,0.38024470989715614,0.2936003918325351,0
