title_length,desc_length,num_words,num_links,contains_telegram,suspicious_keyword_count,emoji_count,prize_amount,unrealistic_prize_flag,organizer_account_age,organizer_past_events,posting_frequency_24h,duplicate_similarity_score,external_link_domain_score,label
19,431,149,1,1,9,15,55143.4938333403,1,818,461,32,0.11546975500944301,0.4788233826158097,132
79,409,108,2,1,21,19,38236.90289934885,1,2338,353,6,0.4374838969494632,0.4002616642474115,177
96,499,78,6,1,23,16,36093.44031885261,1,3411,302,2,0.46543765158474715,0.6392286587793892,119
32,333,72,5,1,23,2,60470.1264831182,0,411,392,31,0.6208270921258955,0.5626379980383373,15
27,763,3,5,0,18,8,22990.119738296282,1,2828,38,46,0.8834549838129483,0.8860998861534347,179
61,275,154,3,1,6,0,12833.961809685852,0,414,187,4,0.9485625755656424,0.9629287400525248,86
39,52,76,1,1,20,23,10591.345285841551,1,28,470,41,0.5778139715804582,0.05275639663232368,965
70,673,200,5,0,4,15,49011.27493567971,1,3356,351,10,0.9900418964959883,0.3712990538688574,951
75,166,18,3,0,3,23,67370.89184774071,0,467,278,17,0.36157298083049905,0.8647268186885477,75
23,116,58,3,1,18,23,48389.2205873991,1,2822,309,8,0.06484009541358815,0.30396082576159944,541
76,263,43,2,0,20,15,47555.55216500285,0,2495,305,4,0.5127919866155005,0.1680653269812714,685
12,278,174,5,1,14,4,34028.71540523001,0,2794,113,42,0.45537823658339316,0.6184414639193054,644
76,70,175,3,0,12,15,76131.71528998301,0,3466,148,0,0.05673312958599175,0.9899394080193019,6
66,110,155,0,0,6,5,69349.04295525336,1,1868,290,5,0.8674592901589421,0.45984491901515023,134
85,971,146,3,1,6,20,77329.99461508094,1,2833,376,36,0.3523156060700984,0.8051589663284136,672
52,207,90,6,1,16,25,57723.98400960397,0,352,236,36,0.3700164203745957,0.667359662142233,379
62,256,89,2,1,19,24,22485.982436020673,0,362,322,38,0.5127456157761231,0.8567685365938604,699
13,403,197,6,0,13,2,21151.600866104745,1,438,191,28,0.9659301977519684,0.07184521011367007,66
63,706,170,5,0,23,23,66325.61169005217,0,2222,121,24,0.03897913207687331,0.1986025234994293,363
81,88,54,6,0,25,7,57223.60529327906,0,2371,455,1,0.28218679997966234,0.08843296513699828,52
60,589,99,0,1,4,0,26641.327169190685,1,685,119,15,0.8618953229991893,0.10467068053264117,570
70,432,110,6,1,9,4,66451.46201892258,0,3639,480,46,0.4528387398171406,0.006281605149957903,376
77,78,12,5,0,14,5,28698.657168228197,1,1183,224,24,0.09727656469015522,0.8815984690484653,612
73,623,149,0,0,18,22,12201.071936151795,0,854,197,25,0.43299018427162994,0.5685871528469555,476
76,301,86,4,0,16,15,43819.62502831402,0,3229,491,4,0.9858405571365604,0.4623961468639317,122
79,421,175,1,1,20,17,18080.24124656427,0,1329,401,21,0.2454002263856121,0.034475531827333206,849
37,674,159,3,1,6,2,35385.98238929127,1,1075,112,48,0.30377887153336214,0.5167815713841695,137
87,704,134,4,0,0,3,23408.308753248275,0,1107,295,16,0.517670237204451,0.8445289559433449,424
84,157,190,0,1,3,19,59756.94016051233,1,843,205,45,0.7764680637993143,0.41162490183499856,482
43,595,103,2,1,17,9,73088.67404073713,0,1977,216,2,0.45444424239137304,0.2714552871990372,254
22,908,32,6,0,19,0,18748.670981236104,1,439,288,18,0.1623044872852889,0.5540650560251207,15
65,318,130,4,1,0,3,56050.69122459998,0,816,230,43,0.45755347484867936,0.8289888201716219,551
49,157,166,2,1,9,21,65109.02506677498,1,2705,310,31,0.4909385310949286,0.028803418478734022,25
79,26,163,4,1,9,17,50855.3800809727,1,1123,160,6,0.9428819292501955,0.4071713667628388,583
51,755,24,3,0,18,13,19835.45434871281,0,639,285,8,0.053168220700107405,0.6890833111599944,144
20,969,23,0,0,13,17,44270.431685907344,1,202,201,27,0.8659442621902853,0.5336249097880412,840
27,224,191,1,0,16,3,1772.0268098948225,0,1619,494,38,0.3845241443878298,0.5863964446804018,868
40,318,112,5,1,20,14,26114.41259629753,1,943,448,13,0.4563714604037624,0.5826899246322079,36
48,891,189,5,0,1,5,55603.966860350454,0,1637,258,40,0.7876472203094408,0.06956228721240088,662
59,898,181,3,1,2,17,62115.65559765431,1,1516,142,32,0.9099410776663239,0.5482028196910107,432
74,795,181,3,0,0,2,50583.06351758501,0,2396,96,27,0.5125509876737477,0.12055396573048505,449
15,694,136,2,0,21,11,50624.81510217094,1,30,393,15,0.620853379542054,0.40353813049154896,304
9,454,89,3,0,8,23,41882.390346729655,0,243,369,30,0.5160491430396462,0.19907432625401766,686
54,443,64,5,1,11,17,60855.40926291018,1,2424,236,30,0.9071056307540203,0.39198035184978663,831
5,147,18,2,1,6,10,25608.803038832117,0,673,283,48,0.7954421193099978,0.04281359669984297,262
57,976,194,3,1,17,2,28977.68910268881,1,1457,70,13,0.9173321613838559,0.9429764763847452,230
33,377,126,1,1,17,2,64472.47708679598,1,309,42,44,0.483397957916063,0.7849915628284455,52
13,711,111,3,0,11,12,47406.68293698731,0,3439,487,21,0.5857570159582883,0.37587460190042954,67
47,74,17,0,0,24,11,23203.36418263833,1,891,48,5,0.1762517245198556,0.2416779515975651,457
6,910,179,2,1,8,3,37740.25259614876,1,1009,379,44,0.40984715028000973,0.9230513877442589,68
85,327,157,4,1,9,23,17294.745580726587,1,968,162,41,0.24917876323332033,0.816761066206546,651
61,178,47,5,0,13,2,47261.06509587653,1,2796,312,9,0.9975330989798119,0.2716945128099474,595
12,63,51,4,0,13,20,33062.23278953869,1,117,178,6,0.9010892157436553,0.7384037914803986,636
68,162,13,1,1,8,19,17016.304292293746,0,762,342,31,0.12555427519598594,0.0421343570762398,881
23,853,188,4,0,15,19,7131.808449497774,0,2781,498,46,0.45307910205618185,0.4478410257635138,944
6,850,86,6,1,6,4,11077.525586718395,1,3382,33,5,0.024450725492824676,0.4492192456282522,609
42,200,120,0,0,23,1,47526.39035186701,0,1826,227,44,0.0050125411968341416,0.742742426529703,836
32,855,111,2,1,0,10,47897.39899007263,0,2017,165,45,0.011467577406500395,0.6958299581442052,34
74,600,19,4,0,9,22,15882.139456860967,1,1315,192,50,0.6188080364903688,0.4696909994458828,29
76,530,30,0,1,9,19,65641.45474525055,0,3012,495,19,0.3224589265769703,0.6004466725898477,365
60,572,88,3,0,4,18,52292.1645138868,0,391,430,48,0.3401047420421104,0.39809850210377096,911
33,348,58,1,0,25,25,55183.28731991465,1,1830,223,19,0.4658326487700333,0.44837694643893056,33
13,43,20,4,0,23,19,46959.21846188418,0,2151,448,7,0.48560911390097605,0.31342641078858624,901
27,821,184,3,0,0,24,68165.86260705376,0,679,283,38,0.6126995967026697,0.6218422681792294,862
70,855,175,4,1,22,22,2308.2642887408892,1,2332,368,38,0.7501054835085279,0.4860219835061682,506
67,756,29,2,1,24,22,63713.07286902825,0,1832,440,36,0.3802742618924143,0.169118589985229,903
97,172,198,6,0,5,3,32404.43342118577,0,1091,443,22,0.21240010377339213,0.4534753082725549,662
75,144,173,6,0,3,16,36750.464994792266,0,2111,274,28,0.8685786188047789,0.46700503369570656,505
36,53,15,3,0,8,8,48137.555006834395,1,502,324,50,0.6922575157402283,0.4200541894471289,881
50,485,196,5,1,23,14,77441.33201215517,0,3126,177,32,0.5789376737423695,0.451584887387242,438
11,889,73,1,0,5,7,29197.539581364526,1,643,316,10,0.17467597711223015,0.810662068440884,856
62,237,95,5,1,9,1,16637.07821596596,0,1908,351,7,0.8085733738369012,0.41393990690950344,421
58,346,35,1,0,13,12,55548.955069910255,1,3037,294,27,0.5256605454056305,0.8734471587305592,168
79,717,59,0,1,22,12,5370.312849250107,1,2326,167,34,0.28825089943539617,0.15375939589892795,879
84,127,105,2,1,19,25,60070.37010144023,0,1662,140,47,0.18680865156106818,0.5466870525266811,378
24,954,180,2,1,23,1,32772.74340475755,0,543,325,31,0.2618181280587345,0.8258254659476731,408
99,606,55,4,0,19,0,41030.5245690803,1,951,118,37,0.7717458055544217,0.29957599663112633,690
48,420,17,0,0,12,18,20709.018485435572,1,2904,371,38,0.08155883389147434,0.6117661303912088,88
90,434,192,4,0,24,24,31135.3057336267,1,1618,277,41,0.6730528310709398,0.25925463327211873,744
84,150,76,4,1,0,23,37633.60421728364,1,2447,95,17,0.2577154304936565,0.5806885650972697,515
93,583,16,4,1,4,20,37597.839349151836,1,2370,338,11,0.918355783681402,0.0152835904893861,156
88,578,153,6,0,9,12,24186.71040681699,1,1592,478,46,0.45082043218458734,0.8084150763888459,496
86,169,186,0,1,24,5,77805.90205416046,1,1714,486,42,0.602989295829242,0.5760737457357467,223
61,701,80,5,1,23,24,32232.0016356534,1,2328,137,28,0.24394865846894653,0.9678387690171364,561
26,286,28,6,1,6,13,23378.482721618122,1,667,477,46,0.1574322073735075,0.3740784190433466,666
23,520,144,3,0,10,22,26989.587078202218,1,2173,127,40,0.9327566818446125,0.7377850964145563,633
60,693,173,1,1,15,6,72980.64326718984,0,2691,108,3,0.32322582797964616,0.17795393438139218,851
84,888,119,0,0,12,22,62995.519870043485,0,1605,432,32,0.1657411118471751,0.6238796653422268,892
96,481,99,1,0,10,13,56624.01118206307,1,2126,77,30,0.43991738965762517,0.06540892223327843,499
44,809,194,6,1,11,6,72604.1991578334,1,2863,144,12,0.05191429902439859,0.3964326209596123,265
33,168,20,4,0,21,25,34409.99439791781,0,2576,113,20,0.5215938347100723,0.8273616446955676,109
25,796,14,1,1,17,24,73679.20027795674,1,1535,76,23,0.059553551190115295,0.6894598726862652,53
38,871,117,1,1,24,19,29364.581907584216,0,29,141,37,0.6289545636185385,0.6595059721226684,375
65,372,104,1,0,1,19,77294.72750496183,1,2212,332,9,0.06241569410755132,0.8768071128119439,523
67,131,17,4,1,16,5,79721.80782379158,1,2809,423,34,0.08339102360122408,0.8966828077000754,32
18,708,107,5,1,6,10,62716.239050850694,1,2989,131,49,0.035127196488628276,0.9608761481939021,647
47,350,191,2,1,11,15,17504.220871889513,0,1247,471,45,0.250784076861826,0.23175407807676052,940
56,557,46,2,1,23,8,51889.218701083555,1,2053,326,9,0.9277999149455534,0.8225847310150333,895
84,386,17,1,1,22,0,26348.39384529558,0,1907,399,24,0.04926868154831465,0.8232673257722329,452
63,168,98,1,1,5,20,30601.268328657625,0,576,254,12,0.7129871118912134,0.7354646209797319,917
81,647,153,4,1,16,5,25112.826799809904,0,2472,382,23,0.7724221833908774,0.9963507006098965,92
34,42,102,1,0,3,1,11296.496267460307,1,2809,138,40,0.3166685632800096,0.4935878417784364,530
43,290,153,5,0,2,15,69334.55912675349,1,449,462,33,0.06980873763400242,0.6401355244004093,893
40,292,175,4,0,2,20,32714.976842903096,1,1073,1,2,0.31057749187421335,0.6571170122119414,697
57,568,138,5,1,22,7,62674.19232012638,0,2432,314,34,0.17952034403799888,0.25825998441644726,414
48,298,188,4,0,7,1,32375.800094956023,0,2780,454,25,0.5732138953904867,0.30226331459675193,257
67,850,1,1,1,22,1,38734.95692789113,1,3327,476,22,0.8013504603401154,0.27234682919493125,45
99,168,51,3,0,17,4,6487.12301151973,1,2686,161,2,0.6219754517475766,0.24507809979706352,987
62,408,188,2,0,11,20,27487.911568227468,0,2853,230,30,0.2641429654437386,0.5633261895195819,289
47,290,140,4,0,19,6,26287.91027429821,1,3354,285,9,0.5404900565125039,0.8688085095597176,454
28,106,40,2,1,17,22,55902.10717244508,0,1157,281,37,0.7887562731072602,0.4696846421759461,696
17,260,116,3,1,16,9,72645.36777603213,1,3176,389,44,0.8160071766741064,0.18647884114888647,959
52,592,181,2,1,17,0,9263.592472788918,1,1023,62,33,0.42987338450677515,0.7622067156460106,933
55,727,190,2,1,2,15,37246.82559584094,0,3060,385,42,0.002930688608468124,0.6892699016745911,849
88,854,36,5,1,22,5,77344.48289032039,0,614,260,38,0.8419650165279957,0.43538512634445237,58
82,937,106,0,0,24,8,71252.66156079777,0,1563,476,2,0.8740222625559588,0.26213710196405093,664
20,243,180,2,0,19,12,41865.37574334558,0,3103,143,32,0.9421498207102557,0.6273230529722574,993
25,42,73,6,0,9,11,7274.174990705682,1,2657,82,38,0.059623792243317264,0.6283155521515306,181
78,641,157,0,0,3,2,22568.93219597421,0,569,186,34,0.2533114019379763,0.9746951321921256,727
61,757,109,3,1,5,2,16798.58311367471,0,2309,104,35,0.7319510481518103,0.6227536568322121,276
57,123,28,6,1,19,15,18278.48880143717,1,437,352,5,0.6114170090962939,0.23347703444705514,367
30,431,19,6,1,4,18,12761.538630763509,1,3015,201,0,0.6605210455989199,0.6594519470627972,94
76,433,192,2,0,8,18,78293.27042572752,1,641,280,44,0.40324480413826647,0.5655205661630273,470
34,736,17,4,0,3,4,70858.91352185309,1,1584,458,5,0.5957199146324225,0.09802768172445886,820
78,525,165,6,1,19,5,35381.659604647284,1,609,57,0,0.4956320408567929,0.46293520654748554,541
15,280,155,0,0,6,6,32870.66101172141,0,3272,47,27,0.04831552622417579,0.9540821967044807,143
82,255,170,6,1,15,23,44771.50377261026,1,2547,171,8,0.05532069692583319,0.6204031642226162,486
58,159,28,6,1,23,4,21304.91690377183,0,706,280,19,0.07963225883571778,0.0853285160093179,399
16,583,72,5,0,7,12,37266.60628361753,1,1603,362,36,0.8919763017827436,0.6956852973061444,114
57,274,178,1,1,5,9,45237.95321616671,0,1403,164,28,0.4402711657035182,0.3450089837795799,690
36,223,93,6,0,9,19,33078.673876674555,1,2212,146,9,0.43967130571685886,0.5201795798407005,494
31,510,61,0,1,20,1,8059.691970070487,0,431,387,46,0.30051550482017764,0.6493251841657305,22
16,611,23,0,1,11,15,51145.90629921658,0,2941,133,9,0.7466730935173005,0.7528765647313211,638
10,376,75,0,1,18,9,22939.886561589297,1,2268,384,32,0.44300129203838545,0.5669494398314313,447
70,39,13,1,0,3,6,41073.362725656014,0,461,289,27,0.5663722041567764,0.06309494783610847,9
49,381,177,6,0,3,14,48342.51105904824,1,160,7,21,0.4185938934389998,0.45953111397756174,884
65,415,62,1,0,3,7,52966.00072321185,0,2923,219,26,0.6560709580302919,0.18940607152608813,326
51,309,134,1,1,13,0,54946.156403041525,0,1465,488,13,0.691669346597823,0.508391167913128,497
51,423,136,5,0,16,7,57094.47036883389,0,1867,454,46,0.35233285852539076,0.42499308281349923,563
75,415,168,2,0,10,14,67164.034038598,1,2882,12,8,0.01651686990395329,0.10682119628123721,399
94,983,170,5,0,0,24,15477.532988809393,1,2406,261,8,0.906988626963299,0.06495542324300374,544
27,233,199,6,1,12,14,41318.824583947586,1,2372,239,15,0.7462828628029067,0.17036000065656653,698
50,871,138,4,0,1,14,79594.92580172324,0,3331,394,31,0.9831668293726787,0.39417818850399033,375
37,217,33,2,0,21,16,58393.67296115958,1,193,259,38,0.6581205239345581,0.7273071683578837,970
87,233,8,4,1,18,1,30276.842276795298,1,506,311,12,0.06481418627775581,0.2752058554855954,671
69,475,172,3,1,23,7,16365.384630793362,0,1749,60,10,0.17621821223069611,0.21439039578395658,114
54,798,19,5,1,22,20,75396.21586624213,1,2303,139,34,0.8414243321076336,0.8706711936916262,36
71,894,137,4,1,18,16,19346.504040622523,1,2273,102,22,0.39018834483506837,0.8556695253120723,414
69,472,69,2,0,15,25,46873.5686456399,0,2745,407,33,0.8303103047695605,0.6582834357853395,490
97,57,60,2,0,0,7,28799.91424260406,1,1064,19,24,0.13939803125344452,0.7932042898535645,22
22,142,109,0,1,10,15,60832.92988619602,1,1636,451,5,0.9575951077991045,0.42256930557738137,884
95,775,69,1,0,16,13,35644.716427867796,1,3389,360,31,0.625991394563336,0.4257118904559002,571
25,282,86,5,1,18,1,9140.782114705275,1,2178,246,1,0.895049748988882,0.8922300197570832,374
46,906,21,5,0,16,3,22479.46105322722,1,3197,234,15,0.8709296216746054,0.6338651764553567,287
38,408,87,2,1,12,3,26261.80153224635,1,3630,376,5,0.796076323695049,0.46905841132019666,487
50,561,174,4,0,7,16,8471.25731475259,1,2248,317,4,0.9005710250753809,0.7932052275623319,204
5,86,30,5,1,7,7,61713.82647458551,1,2873,274,32,0.024122646965932026,0.8648357805394501,624
76,530,115,2,1,12,22,73445.94844414997,0,317,65,23,0.8345016113430396,0.04644657239395966,407
42,404,87,6,1,19,7,50668.601517499585,0,2221,27,46,0.2485614530850554,0.5416098930294346,866
90,601,197,2,0,11,7,30921.676821188543,0,633,311,44,0.009696044323460495,0.46252718955399397,630
97,827,137,5,1,4,24,44503.851376197665,0,3064,110,42,0.15747850035163413,0.4074133184099251,242
44,232,19,2,1,24,16,62521.877436372066,1,620,101,37,0.15837096685812158,0.22737232424675013,66
19,137,32,0,1,22,25,53803.60060399102,0,956,19,7,0.5448386882559495,0.8802847344318001,702
71,300,80,1,0,0,23,42246.71626766228,0,1202,7,50,0.7254790593484428,0.7803915143981544,863
21,272,104,1,1,21,23,51683.08895844498,0,169,70,31,0.7340520548766767,0.41367220710104835,455
8,358,65,4,1,3,0,63089.46573507103,0,1911,41,30,0.6848134273214237,0.978920379047816,271
64,684,171,4,1,2,15,20045.298868908296,0,275,310,20,0.2258749551596314,0.15652914813759744,679
19,625,42,4,1,0,23,49254.56425090666,1,1619,204,42,0.13814366507921516,0.8327154013364223,342
18,64,170,3,0,2,12,65246.94407265492,0,3066,62,26,0.24111010004703526,0.138426067208823,567
61,75,56,6,0,3,8,35610.25627537409,0,3625,419,24,0.6152537105239222,0.47558933722377394,348
54,460,90,3,1,6,10,30358.64519245227,0,2953,301,30,0.0246592735880371,0.40917878003391517,888
53,28,183,6,1,8,11,17936.202758049276,0,718,204,20,0.6703329367175487,0.44904363830958105,514
91,852,167,5,0,8,15,46641.749808610475,0,3079,495,3,0.6006488040787411,0.6853261955996797,872
50,998,110,6,0,20,5,18499.15335483168,1,3056,393,24,0.9328549225205183,0.5600415754404274,332
52,712,45,1,0,16,0,3140.0925657274074,0,3617,108,29,0.5773270894821967,0.7807466821422333,140
93,671,154,3,0,20,3,3777.07649227527,0,1676,176,48,0.034833569561565025,0.701585132221062,333
80,328,124,0,1,14,3,78966.3007358599,0,2014,196,5,0.9535895404868168,0.43621427756250775,431
69,469,196,5,1,14,15,44984.568504522074,0,2725,232,15,0.6739186880983555,0.6013535106614507,214
90,976,19,0,1,15,2,74533.84400080872,0,2744,89,26,0.4352539394921532,0.4065547753432296,356
23,52,116,2,1,16,25,22350.49101558091,1,1011,79,12,0.7208651574387512,0.17918923440285384,293
99,851,40,1,1,4,18,67245.94777957433,1,989,118,40,0.19177629874390023,0.522368876256728,252
80,182,74,4,1,25,25,69743.89293611773,1,571,409,36,0.6875226318744999,0.8026194674851538,214
36,678,138,2,0,22,0,41965.532103734615,0,1354,44,39,0.1936298614359413,0.23893436360222375,47
60,697,1,3,0,17,18,68077.740888222,0,1963,300,33,0.7277334943609344,0.3668047477932752,41
87,878,21,6,1,11,8,70648.4638901224,1,2558,327,5,0.6361119937329084,0.2325179019613418,349
49,857,57,1,1,21,23,61376.95755255116,1,3101,456,16,0.31614148121035945,0.16753184245048924,711
77,505,146,0,0,25,18,74503.98090669289,1,665,413,40,0.5455479095826273,0.8210488222211831,4
57,189,145,0,0,19,18,37006.36816107824,0,1005,468,2,0.33696860775562076,0.3563157856884037,399
36,428,155,5,1,20,14,36391.91593267834,1,164,234,32,0.5539678689365571,0.1496677657997566,927
49,762,83,1,1,11,25,23384.15161459501,0,2396,477,49,0.8172818756538585,0.022306349363313327,159
19,424,70,6,1,2,0,70172.83396654997,0,1956,257,41,0.1463447567162972,0.25358443537495334,75
80,323,101,3,0,19,23,40782.32920761007,1,1595,425,44,0.6131724905183381,0.4026240707667009,123
89,867,125,2,1,9,16,13804.41483646149,1,570,166,42,0.7350276079762735,0.5786503709629377,859
92,543,193,4,1,18,3,66070.16061847354,0,1724,264,15,0.6424870693025835,0.11965899405633107,74
59,432,96,2,1,16,13,78514.74015965262,1,1747,426,21,0.7771059883429131,0.13988791560514802,56
90,508,48,1,0,17,21,8564.408406259696,1,804,446,39,0.8595797988503534,0.6159434131880724,555
13,935,167,4,1,17,23,11670.720974841712,0,415,351,15,0.948204487043987,0.49050062773042014,514
88,225,48,4,0,22,7,57175.75125917889,0,2969,359,6,0.6244053822807654,0.26805865732584533,904
43,309,153,0,0,24,7,67283.1659807978,0,2535,469,39,0.435371002170586,0.8785182980673146,231
13,567,61,4,1,19,12,46821.75545702837,0,306,337,48,0.3607801469542222,0.06924046704097764,213
29,975,53,1,0,13,15,60750.54532638405,1,1189,203,32,0.09300861760402901,0.9257975877495012,499
100,252,31,2,1,8,1,58687.00967739826,1,222,396,1,0.6604197596323964,0.23382835017935177,972
46,221,39,1,0,19,19,23681.661933642943,1,2597,52,36,0.8783792433860628,0.019027548235237224,545
82,840,65,2,0,3,18,34394.717815949676,1,919,152,44,0.5703193850497178,0.5329746530782076,529
24,969,187,1,1,20,22,30560.30994702543,0,1452,500,48,0.9897657142264442,0.06683757987398753,728
17,854,24,1,0,11,10,24520.364416922166,0,1907,205,38,0.5307537780399393,0.44551013753912383,882
10,727,151,5,1,11,19,51678.58749735986,1,758,93,50,0.5053438980900774,0.5694067876484011,80
84,641,11,5,0,8,18,70974.52941323817,1,2892,305,24,0.5279043907926753,0.26237584625638466,264
23,989,181,6,0,7,13,35414.963776431316,0,1753,394,2,0.2693240694321192,0.22463243248543263,319
42,27,8,5,0,19,16,58990.88595831123,1,1375,124,43,0.7469955757820522,0.9080988325617161,255
12,847,115,0,0,4,22,78911.37636439611,1,3053,359,27,0.4725297601540065,0.8334145885406599,376
35,217,100,2,0,4,25,72510.20670828875,1,36,223,39,0.017254598767689644,0.4688840844505403,212
84,132,186,3,1,3,5,49800.836996702026,0,2897,463,26,0.3359793846792115,0.8758498483415398,898
86,546,7,5,1,0,23,52272.5955506785,1,3494,338,2,0.5723062613999914,0.9810525013956358,962
35,376,112,0,1,2,7,3823.5931143758526,1,1994,284,25,0.8215775429395067,0.8539887488168519,272
27,455,91,1,0,13,1,44598.16603599358,1,2459,119,0,0.9156646524994474,0.6428175765504436,515
75,992,154,4,0,8,13,14586.542849467265,0,2040,300,39,0.557362942886418,0.969925831963905,870
50,754,76,0,0,15,15,39479.22988198494,0,299,313,7,0.5338051730100976,0.7751113714616985,528
21,954,32,3,0,20,17,25180.4057697283,1,2808,244,40,0.9922404185463425,0.9141196396777592,985
85,441,198,3,1,25,18,46194.04878855051,0,1412,430,7,0.026714447286345977,0.8467145753302234,966
34,140,23,5,0,13,20,75140.76314937908,1,354,81,28,0.8154756427355904,0.8239507760737654,416
89,428,25,3,0,11,9,68638.86063629013,0,1461,167,10,0.6689654877289352,0.35773754177880845,252
55,657,61,0,0,13,5,49839.136696464295,1,2167,139,44,0.746889963522488,0.7785290801201634,513
78,394,68,6,0,1,3,18500.318222586473,0,806,16,39,0.7783526657814739,0.6640048477780937,326
43,367,164,1,0,11,14,1810.349364830659,1,578,9,2,0.3352861254433851,0.2541487022306729,136
6,460,188,3,1,24,2,51190.04186603139,1,1184,285,46,0.0006355806095902361,0.8372604757332216,975
43,373,51,1,0,21,3,63750.7492375991,1,2572,67,41,0.8273384114691007,0.3476269529377527,86
14,485,140,2,0,18,4,15189.882973597223,1,3153,77,7,0.9977194825895761,0.6403331377904802,698
54,165,70,1,1,25,6,3066.1099454894143,1,2336,97,4,0.30323289110024254,0.6336290663046137,232
85,959,175,3,1,12,21,7265.5422431672605,1,2420,118,18,0.9793012873554708,0.745824452814485,407
95,97,111,2,0,1,2,47713.83659492215,1,633,31,26,0.12073363674856952,0.7704181940458512,397
86,500,99,5,1,5,25,61531.04688082207,0,3521,397,19,0.7356330282093319,0.3531154843850629,748
12,361,138,2,0,13,11,21387.63827810815,0,2015,296,6,0.969455615251078,0.8775753593386811,484
87,127,82,3,0,20,21,58028.061431727416,1,819,489,1,0.6115751796508078,0.3312909908950461,592
78,541,143,1,1,11,18,38702.01468007196,0,2884,41,37,0.8366185400904781,0.21687032010728124,311
98,401,48,2,1,21,1,76350.21497331132,1,3418,226,33,0.26688340192130844,0.26445678804796446,654
97,581,175,5,0,8,14,72734.15281239811,0,1794,408,26,0.3709841030796843,0.1304650621812662,390
61,144,30,6,1,6,21,8362.58341041641,1,1570,9,49,0.6666627198405265,0.28725940623257495,138
16,338,60,1,0,25,22,26399.96012891635,1,1379,277,22,0.2344494670083872,0.3321832010685013,348
44,975,93,1,0,1,3,23518.39596869502,0,3416,229,48,0.7700006924185178,0.6736659906663585,196
50,27,108,0,0,17,20,77927.66243239571,0,2305,254,42,0.6716198032962061,0.37089042343352496,790
81,79,156,5,1,12,15,32480.744380717137,0,2741,107,30,0.4516178964283717,0.10502333288566335,570
85,560,2,5,0,23,12,15013.213049476333,1,247,144,30,0.021091035061147845,0.43533722551492415,864
7,854,139,1,0,18,14,12761.418750457698,1,2275,286,35,0.9451379165387407,0.5720582723953019,304
44,482,42,5,1,22,10,34551.238005838175,0,2928,151,29,0.08078092139732129,0.887076631831617,504
82,829,39,5,0,5,12,38998.54972290032,0,3361,87,50,0.8711215571444504,0.24765191780029494,124
11,752,36,3,0,13,13,37822.86780955907,1,2728,178,49,0.4055974928260062,0.6348257902190281,625
60,446,59,1,1,3,2,78188.69299522025,0,2436,183,34,0.20270422740407346,0.5804065215155556,220
71,834,61,5,0,19,13,23779.089932278977,1,163,201,48,0.9573678541149612,0.5378245471975668,179
92,948,6,1,0,18,7,27388.12268473315,0,1410,455,14,0.8372296040801409,0.1960293250622197,45
49,485,114,4,0,3,13,2372.2588976558145,0,1720,14,31,0.29579966462099117,0.9370440154463553,940
38,696,199,5,0,8,9,5146.146033198819,1,3596,133,42,0.35493353672201067,0.5308249281017192,297
5,132,74,6,1,14,20,31324.43753750603,1,3435,331,16,0.2674244002738012,0.07269867089629867,588
20,132,182,2,0,24,11,45078.22549106617,0,3566,11,10,0.5484088336077497,0.18184348388499172,3
33,454,77,5,0,5,25,71968.08756769268,0,1018,62,22,0.33899452348891257,0.05221751304048439,284
66,916,73,1,0,22,3,1884.5088183076405,0,586,258,25,0.12681052536800164,0.9071437416680601,397
55,748,89,2,1,25,14,19864.065847268794,0,444,378,30,0.05136363449325165,0.11502626265421989,724
51,364,63,3,1,16,11,14159.772995881682,0,366,57,25,0.18034510441003504,0.6443591050110857,293
51,46,150,5,1,10,18,7046.30359166955,0,3483,352,33,0.6333489909780973,0.8911319095882609,881
53,794,181,6,1,10,21,79143.46120652538,1,3033,181,30,0.4762801369577804,0.7210318245730907,46
31,213,170,1,1,2,1,70594.72450436931,1,451,213,1,0.3188791705618991,0.8148405759000837,229
25,381,131,6,1,1,0,69480.12816127106,0,3316,10,33,0.8189193375891098,0.1238471191601237,215
23,357,62,5,1,20,14,60582.54262439799,0,2044,424,24,0.15331244790495901,0.7573766872683556,875
88,650,175,4,0,20,22,55140.7781334217,0,498,67,29,0.6871182205940266,0.5162618225757729,582
32,803,21,3,0,15,16,21643.02193959239,1,3473,368,6,0.4982134068534123,0.7598978369982301,522
23,543,127,3,1,2,11,12513.02589395183,1,2036,29,19,0.6694321847144006,0.377443256056346,978
22,919,119,1,1,18,8,34643.540498401904,1,3307,288,36,0.8545587661258616,0.5963145533602487,912
80,918,78,4,0,6,24,23960.73045517825,1,2558,326,36,0.13896130710268406,0.9008007178868127,12
57,249,73,5,1,22,15,42040.45673806734,1,3035,409,1,0.8862153672794718,0.2318894786070128,313
79,301,138,4,1,16,2,59384.258638137544,0,1097,447,36,0.31733677911550584,0.07236126727118897,910
28,404,158,1,1,12,5,40129.646387320994,1,44,457,39,0.39679485567557815,0.2801258711894329,335
51,832,80,2,1,12,21,3338.8636344016363,1,976,304,26,0.26615907789388105,0.873073006480818,849
42,518,38,5,1,9,4,11049.892896844352,1,772,77,25,0.8308891637613331,0.08193109909764495,15
80,561,165,3,0,12,25,71684.56093680151,1,110,161,8,0.6034772866796219,0.6660430799332038,824
